,date,0,1,2
3852,2022-03-24 18:00:00,29.69438934326172,[-0.73936146],30.43375015258789
3853,2022-03-24 18:10:00,29.69438934326172,[-0.73936146],30.43375015258789
3854,2022-03-24 18:20:00,29.69438934326172,[-0.73936146],30.43375015258789
3855,2022-03-24 18:30:00,29.69438934326172,[-0.73936146],30.43375015258789
3856,2022-03-24 18:40:00,29.69438934326172,[-0.73936146],30.43375015258789
3857,2022-03-24 18:50:00,29.69438934326172,[-0.73936146],30.43375015258789
3858,2022-03-24 19:00:00,30.595674514770508,[0.2516754],30.3439998626709
3859,2022-03-24 19:10:00,30.595674514770508,[0.2516754],30.3439998626709
3860,2022-03-24 19:20:00,30.595674514770508,[0.2516754],30.3439998626709
3861,2022-03-24 19:30:00,30.595674514770508,[0.2516754],30.3439998626709
3862,2022-03-24 19:40:00,30.595674514770508,[0.2516754],30.3439998626709
3863,2022-03-24 19:50:00,30.595674514770508,[0.2516754],30.3439998626709
3864,2022-03-24 20:00:00,29.809261322021484,[-0.44198787],30.251249313354492
3865,2022-03-24 20:10:00,29.809261322021484,[-0.44198787],30.251249313354492
3866,2022-03-24 20:20:00,29.809261322021484,[-0.44198787],30.251249313354492
3867,2022-03-24 20:30:00,29.809261322021484,[-0.44198787],30.251249313354492
3868,2022-03-24 20:40:00,29.809261322021484,[-0.44198787],30.251249313354492
3869,2022-03-24 20:50:00,29.809261322021484,[-0.44198787],30.251249313354492
3870,2022-03-24 21:00:00,29.677581787109375,[-0.59341794],30.270999908447266
3871,2022-03-24 21:10:00,29.677581787109375,[-0.59341794],30.270999908447266
3872,2022-03-24 21:20:00,29.677581787109375,[-0.59341794],30.270999908447266
3873,2022-03-24 21:30:00,29.677581787109375,[-0.59341794],30.270999908447266
3874,2022-03-24 21:40:00,29.677581787109375,[-0.59341794],30.270999908447266
3875,2022-03-24 21:50:00,29.677581787109375,[-0.59341794],30.270999908447266
3876,2022-03-24 22:00:00,29.494609832763672,[-0.80439025],30.298999786376953
3877,2022-03-24 22:10:00,29.494609832763672,[-0.80439025],30.298999786376953
3878,2022-03-24 22:20:00,29.494609832763672,[-0.80439025],30.298999786376953
3879,2022-03-24 22:30:00,29.494609832763672,[-0.80439025],30.298999786376953
3880,2022-03-24 22:40:00,29.494609832763672,[-0.80439025],30.298999786376953
3881,2022-03-24 22:50:00,29.494609832763672,[-0.80439025],30.298999786376953
3882,2022-03-24 23:00:00,29.85454750061035,[-0.3434523],30.197999954223633
3883,2022-03-24 23:10:00,29.85454750061035,[-0.3434523],30.197999954223633
3884,2022-03-24 23:20:00,29.85454750061035,[-0.3434523],30.197999954223633
3885,2022-03-24 23:30:00,29.85454750061035,[-0.3434523],30.197999954223633
3886,2022-03-24 23:40:00,29.85454750061035,[-0.3434523],30.197999954223633
3887,2022-03-24 23:50:00,29.85454750061035,[-0.3434523],30.197999954223633
3888,2022-03-25 00:00:00,30.15657615661621,[-0.20142432],30.357999801635742
3889,2022-03-25 00:10:00,30.15657615661621,[-0.20142432],30.357999801635742
3890,2022-03-25 00:20:00,30.15657615661621,[-0.20142432],30.357999801635742
3891,2022-03-25 00:30:00,30.15657615661621,[-0.20142432],30.357999801635742
3892,2022-03-25 00:40:00,30.15657615661621,[-0.20142432],30.357999801635742
3893,2022-03-25 00:50:00,30.15657615661621,[-0.20142432],30.357999801635742
3894,2022-03-25 01:00:00,29.709413528442383,[-0.60683656],30.31624984741211
3895,2022-03-25 01:10:00,29.709413528442383,[-0.60683656],30.31624984741211
3896,2022-03-25 01:20:00,29.709413528442383,[-0.60683656],30.31624984741211
3897,2022-03-25 01:30:00,29.709413528442383,[-0.60683656],30.31624984741211
3898,2022-03-25 01:40:00,29.709413528442383,[-0.60683656],30.31624984741211
